-0.080302152	2
-0.076465744	13
-0.072630157	22
-0.068795391	27
-0.064961446	29
-0.061128322	427
-0.057296019	2995
-0.053464538	4159
-0.049633877	4934
-0.045804037	5961
-0.041975019	6936
-0.038146821	7854
-0.034319445	9345
-0.03049289	11150
-0.026667155	12693
-0.022842242	14269
-0.01901815	16650
-0.015194879	20044
-0.011372429	22481
-0.007550801	22878
-0.003729993	21287
9.00E-05	18976
0.00390916	17237
0.007727504	15512
0.011545028	14003
0.01536173	12927
0.019177611	12283
0.022992672	11871
0.026806911	11779
0.030620329	11794
0.034432926	11351
0.038244702	11433
0.042055657	11329
0.04586579	11109
0.049675103	10825
0.053483595	10606
0.057291265	10650
0.061098115	10382
0.064904143	10280
0.068709351	9972
0.072513737	9856
0.076317302	9743
0.080120046	9470
0.083921969	9382
0.087723071	9455
0.091523352	9611
0.095322812	9694
0.099121451	9559
0.102919268	9574
0.106716265	9868
0.11051244	9816
0.114307795	9940
0.118102328	9634
0.12189604	9535
0.125688932	9581
0.129481002	9373
0.133272251	9295
0.137062679	9274
0.140852286	8997
0.144641072	8889
0.148429036	8759
0.15221618	8726
0.156002503	8621
0.159788004	8529
0.163572685	8581
0.167356544	8411
0.171139582	8309
0.174921799	8062
0.178703196	7939
0.182483771	7929
0.186263525	7855
0.190042458	7719
0.193820569	7546
0.19759786	7420
0.20137433	7362
0.205149979	7279
0.208924806	7226
0.212698813	7084
0.216471998	7025
0.220244362	6900
0.224015906	6927
0.227786628	6832
0.231556529	6966
0.235325609	6913
0.239093868	6902
0.242861306	6758
0.246627922	6794
0.250393718	6612
0.254158693	6822
0.257922846	6667
0.261686179	6508
0.26544869	6540
0.269210381	6419
0.27297125	6213
0.276731298	6114
0.280490525	5932
0.284248931	5715
0.288006516	5629
0.29176328	5447
0.295519223	5233
0.299274345	5066
0.303028645	5136
0.306782125	4888
0.310534784	4737
0.314286621	4702
0.318037637	4651
0.321787833	4481
0.325537207	4247
0.32928576	4335
0.333033492	4167
0.336780403	4116
0.340526493	4093
0.344271762	3976
0.34801621	4022
0.351759836	3992
0.355502642	3823
0.359244626	3833
0.36298579	3901
0.366726132	3874
0.370465654	3972
0.374204354	3853
0.377942233	3906
0.381679291	4059
0.385415528	4023
0.389150944	4030
0.392885539	4026
0.396619313	4214
0.400352265	4212
0.404084397	4551
0.407815707	4838
0.411546197	5052
0.415275865	5872
0.419004713	6491
0.422732739	7471
0.426459944	8725
0.430186328	10441
0.433911891	12271
0.437636633	14546
0.441360554	16900
0.445083654	19736
0.448805933	22780
0.45252739	25680
0.456248027	28490
0.459967842	30932
0.463686837	33014
0.46740501	35219
0.471122362	35508
0.474838894	35457
0.478554604	34575
0.482269493	33256
0.485983561	30530
0.489696808	27562
0.493409233	24360
0.497120838	21355
0.500831622	17607
0.504541585	14604
0.508250726	11723
0.511959046	9311
0.515666546	7276
0.519373224	5942
0.523079081	4842
0.526784118	3907
0.530488333	3188
0.534191727	2858
0.5378943	2468
0.541596051	2308
0.545296982	2283
0.548997092	2190
0.55269638	2177
0.556394848	2144
0.560092494	2125
0.56378932	1999
0.567485324	2112
0.571180507	2126
0.57487487	2034
0.578568411	2057
0.582261131	1958
0.58595303	2065
0.589644107	1990
0.593334364	1979
0.5970238	1881
0.600712415	1940
0.604400208	1870
0.608087181	1889
0.611773332	1912
0.615458662	1863
0.619143172	1824
0.62282686	1820
0.626509727	1760
0.630191773	1761
0.633872998	1744
0.637553402	1647
0.641232985	1638
0.644911746	1683
0.648589687	1672
0.652266807	1746
0.655943105	1655
0.659618583	1615
0.663293239	1707
0.666967074	1676
0.670640088	1685
0.674312282	1631
0.677983654	1617
0.681654205	1601
0.685323935	1612
0.688992843	1583
0.692660931	1587
0.696328198	1569
0.699994643	1582
0.703660268	1592
0.707325071	1574
0.710989054	1564
0.714652215	1576
0.718314555	1531
0.721976074	1592
0.725636772	1542
0.729296649	1608
0.732955705	1631
0.73661394	1566
0.740271354	1602
0.743927947	1571
0.747583718	1572
0.751238669	1653
0.754892798	1656
0.758546107	1612
0.762198594	1550
0.76585026	1562
0.769501106	1576
0.77315113	1587
0.776800333	1611
0.780448715	1606
0.784096275	1492
0.787743015	1561
0.791388934	1533
0.795034032	1496
0.798678308	1442
0.802321764	1580
0.805964398	1563
0.809606211	1471
0.813247204	1506
0.816887375	1456
0.820526725	1494
0.824165254	1480
0.827802962	1497
0.831439849	1484
0.835075915	1473
0.838711159	1509
0.842345583	1513
0.845979186	1478
0.849611967	1467
0.853243928	1405
0.856875067	1455
0.860505385	1370
0.864134883	1404
0.867763559	1425
0.871391414	1451
0.875018448	1489
0.878644661	1411
0.882270053	1536
0.885894623	1385
0.889518373	1407
0.893141302	1475
0.896763409	1459
0.900384696	1443
0.904005161	1440
0.907624805	1518
0.911243628	1435
0.914861631	1396
0.918478812	1404
0.922095172	1467
0.925710711	1447
0.929325429	1498
0.932939325	1420
0.936552401	1465
0.940164656	1385
0.943776089	1400
0.947386702	1407
0.950996493	1428
0.954605463	1414
0.958213613	1378
0.961820941	1401
0.965427448	1430
0.969033134	1463
0.972637999	1417
0.976242043	1402
0.979845266	1472
0.983447667	1364
0.987049248	1394
0.990650008	1436
0.994249946	1381
0.997849063	1390
1.00144736	1419
1.005044835	1374
1.008641489	1341
1.012237322	1309
1.015832334	1308
1.019426525	1289
1.023019895	1304
1.026612444	1269
1.030204172	1259
1.033795079	1226
1.037385164	1152
1.040974429	1182
1.044562872	1099
1.048150495	1187
1.051737296	1096
1.055323276	1098
1.058908435	1139
1.062492773	1083
1.06607629	1011
1.069658986	1057
1.073240861	968
1.076821915	914
1.080402147	920
1.083981559	911
1.08756015	912
1.091137919	886
1.094714867	897
1.098290995	878
1.101866301	881
1.105440786	833
1.10901445	887
1.112587293	842
1.116159315	874
1.119730516	776
1.123300896	810
1.126870455	778
1.130439192	835
1.134007109	842
1.137574204	886
1.141140479	900
1.144705932	882
1.148270564	910
1.151834375	969
1.155397366	1000
1.158959535	1012
1.162520883	1088
1.166081409	1210
