0	4
1	9
2	2
3	14
4	639
5	1838
6	2097
7	2337
8	2787
9	3233
10	3827
11	4579
12	5630
13	6609
14	8438
15	10245
16	11241
17	11727
18	12002
19	12498
20	12987
21	13150
22	12895
23	12775
24	12168
25	11751
26	11212
27	10952
28	10745
29	10233
30	10026
31	9693
32	9520
33	9157
34	9105
35	8785
36	8715
37	8505
38	8204
39	8294
40	8050
41	7851
42	7694
43	7500
44	7379
45	7160
46	7047
47	6678
48	6649
49	6424
50	6300
51	5868
52	5914
53	5719
54	5585
55	5592
56	5361
57	5398
58	5294
59	5120
60	5019
61	4880
62	5068
63	4774
64	4960
65	4681
66	4731
67	4517
68	4459
69	4417
70	4139
71	4027
72	4116
73	3814
74	3923
75	3833
76	3814
77	3702
78	3538
79	3590
80	3464
81	3339
82	3367
83	3078
84	3244
85	3108
86	3139
87	2992
88	2984
89	2942
90	2956
91	2924
92	2861
93	2764
94	2734
95	2666
96	2789
97	2698
98	2699
99	2566
100	2533
101	2451
102	2466
103	2331
104	2485
105	2395
106	2411
107	2353
108	2324
109	2273
110	2295
111	2183
112	2317
113	2195
114	2193
115	2259
116	2188
117	2205
118	2108
119	2131
120	2095
121	2003
122	1990
123	1885
124	1948
125	1890
126	1819
127	1704
128	1689
129	1755
130	1560
131	1690
132	1557
133	1557
134	1636
135	1569
136	1556
137	1567
138	1577
139	1559
140	1520
141	1537
142	1535
143	1572
144	1646
145	1665
146	1657
147	1630
148	1688
149	1615
150	1688
151	1725
152	1719
153	1750
154	1749
155	1849
156	1750
157	1747
158	1739
159	1742
160	1693
161	1746
162	1690
163	1687
164	1558
165	1603
166	1557
167	1544
168	1506
169	1422
170	1424
171	1373
172	1357
173	1346
174	1218
175	1316
176	1193
177	1238
178	1107
179	1084
180	1114
181	1056
182	1093
183	1033
184	1061
185	1035
186	1065
187	1074
188	1039
189	1040
190	1116
191	1080
192	1122
193	1110
194	1162
195	1102
196	1147
197	1174
198	1179
199	1126
200	1061
201	1093
202	1147
203	1134
204	1147
205	1103
206	1055
207	1081
208	1029
209	1033
210	1004
211	954
212	951
213	906
214	892
215	848
216	861
217	859
218	852
219	778
220	828
221	760
222	794
223	732
224	712
225	725
226	729
227	697
228	708
229	702
230	691
231	675
232	667
233	712
234	642
235	670
236	674
237	689
238	696
239	606
240	682
241	675
242	658
243	671
244	641
245	665
246	651
247	683
248	585
249	585
250	632
251	670
252	644
253	622
254	627
255	609
256	701
257	630
258	604
259	599
260	606
261	639
262	591
263	572
264	625
265	577
266	577
267	624
268	584
269	544
270	550
271	570
272	599
273	588
274	554
275	540
276	587
277	521
278	557
279	567
280	548
281	501
282	514
283	485
284	544
285	518
286	505
287	526
288	482
289	526
290	478
291	515
292	464
293	458
294	468
295	484
296	501
297	474
298	437
299	445
300	434
301	473
302	463
303	458
304	485
305	469
306	444
307	432
308	416
309	438
310	448
311	401
312	448
313	401
314	410
315	421
316	421
317	444
318	424
319	438
320	377
321	385
322	388
323	396
324	437
325	391
326	447
327	376
328	412
329	428
330	387
331	361
332	411
333	417
334	414
335	394
336	456
337	423
338	408
339	361
340	366
341	369
342	393
343	373
344	399
345	344
346	425
347	393
348	396
349	405
350	387
351	412
352	413
353	393
354	432
355	406
356	416
357	380
358	389
359	431
360	359
361	440
362	430
363	392
364	417
365	434
366	395
367	362
368	409
369	394
370	400
371	431
372	402
373	412
374	374
375	416
376	396
377	403
378	388
379	357
380	377
381	351
382	351
383	368
384	341
385	373
386	327
387	372
388	364
389	352
390	387
391	367
392	324
393	313
394	355
395	333
396	306
397	330
398	321
399	338
400	320
401	358
402	321
403	339
404	321
405	332
406	317
407	324
408	366
409	322
410	316
411	351
412	322
413	311
414	324
415	264
416	318
417	325
418	315
419	315
420	332
421	302
422	301
423	297
424	300
425	305
426	304
427	279
428	334
429	305
430	270
431	281
432	309
433	295
434	280
435	270
436	264
437	254
438	339
439	326
440	305
441	285
442	296
443	307
444	305
445	310
446	265
447	297
448	295
449	302
450	305
451	293
452	296
453	307
454	311
455	313
456	314
457	300
458	311
459	280
460	333
461	305
462	287
463	309
464	314
465	285
466	316
467	283
468	266
469	296
470	331
471	313
472	354
473	317
474	317
475	303
476	289
477	282
478	265
479	302
480	257
481	267
482	276
483	290
484	246
485	275
486	270
487	251
488	217
489	291
490	237
491	265
492	221
493	233
494	219
495	235
496	213
497	234
498	224
499	223
500	234
501	231
502	214
503	201
504	212
505	193
506	211
507	214
508	222
509	197
510	190
511	193
512	180
513	182
514	199
515	198
516	197
517	195
518	181
519	164
520	170
521	202
522	182
523	190
524	191
525	172
526	177
527	177
528	179
529	192
530	173
531	162
532	179
533	184
534	169
535	183
536	154
537	197
538	209
539	184
540	158
541	194
542	185
543	184
544	188
545	185
546	173
547	169
548	209
549	193
550	206
551	201
552	180
553	171
554	181
555	154
556	180
557	201
558	198
559	189
560	184
561	170
562	211
563	170
564	170
565	182
566	197
567	187
568	195
569	187
570	181
571	164
572	185
573	177
574	171
575	182
576	180
577	175
578	193
579	182
580	176
581	170
582	176
583	163
584	153
585	153
586	177
587	168
588	191
589	186
590	165
591	155
592	149
593	170
594	183
595	154
596	141
597	145
598	159
599	139
600	127
601	133
602	129
603	145
604	147
605	159
606	135
607	119
608	140
609	148
610	127
611	136
612	138
613	144
614	127
615	132
616	122
617	102
618	134
619	142
620	121
621	118
622	109
623	93
624	97
625	130
626	104
627	112
628	116
629	109
630	106
631	127
632	112
633	128
634	120
635	93
636	105
637	102
638	101
639	118
640	97
641	105
642	99
643	113
644	94
645	95
646	109
647	107
648	108
649	118
650	103
651	112
652	111
653	104
654	113
655	92
656	101
657	93
658	95
659	119
660	103
661	96
662	82
663	98
664	104
665	101
666	83
667	89
668	88
669	91
670	130
671	96
672	90
673	95
674	95
675	107
676	97
677	106
678	97
679	90
680	107
681	101
682	92
683	80
684	94
685	91
686	102
687	79
688	86
689	101
690	101
691	91
692	88
693	121
694	99
695	117
696	93
697	91
698	106
699	104
700	83
701	109
702	85
703	122
704	103
705	99
706	98
707	108
708	114
709	112
710	105
711	101
712	110
713	103
714	97
715	92
716	119
717	74
718	119
719	93
720	118
721	112
722	126
723	82
724	136
725	108
726	100
727	106
728	102
729	105
730	94
731	77
732	81
733	108
734	86
735	95
736	85
737	79
738	98
739	95
740	76
741	96
742	104
743	72
744	82
745	83
746	83
747	90
748	85
749	95
750	87
751	81
752	84
753	87
754	84
755	75
756	75
757	75
758	67
759	70
760	81
761	81
762	69
763	80
764	60
765	78
766	83
767	75
768	74
769	70
770	70
771	67
772	67
773	80
774	73
775	84
776	76
777	89
778	77
779	78
780	67
781	79
782	64
783	58
784	47
785	72
786	70
787	60
788	74
789	81
790	54
791	65
792	81
793	87
794	64
795	70
796	64
797	63
798	74
799	79
800	66
801	75
802	68
803	58
804	77
805	66
806	74
807	57
808	74
809	74
810	69
811	65
812	66
813	68
814	68
815	62
816	66
817	64
818	81
819	68
820	64
821	92
822	75
823	63
824	65
825	75
826	68
827	65
828	66
829	66
830	71
831	72
832	62
833	78
834	88
835	77
836	64
837	90
838	90
839	83
840	66
841	72
842	89
843	57
844	64
845	80
846	85
847	78
848	79
849	67
850	91
851	71
852	77
853	65
854	67
855	78
856	65
857	72
858	87
859	79
860	69
861	76
862	56
863	70
864	69
865	63
866	58
867	78
868	62
869	54
870	72
871	58
872	83
873	58
874	60
875	63
876	69
877	63
878	70
879	58
880	67
881	75
882	66
883	63
884	62
885	55
886	71
887	60
888	80
889	54
890	59
891	62
892	47
893	44
894	58
895	57
896	60
897	66
898	50
899	51
900	56
901	67
902	59
903	72
904	51
905	59
906	51
907	46
908	53
909	57
910	66
911	49
912	57
913	51
914	53
915	48
916	60
917	56
918	45
919	57
920	54
921	61
922	69
923	69
924	58
925	54
926	51
927	62
928	65
929	50
930	54
931	43
932	51
933	50
934	48
935	56
936	67
937	55
938	43
939	45
940	46
941	61
942	45
943	63
944	48
945	47
946	48
947	51
948	49
949	51
950	46
951	39
952	65
953	38
954	68
955	47
956	65
957	60
958	52
959	59
960	64
961	48
962	54
963	48
964	57
965	38
966	65
967	57
968	60
969	59
970	49
971	60
972	49
973	57
974	42
975	50
976	46
977	47
978	52
979	46
980	51
981	56
982	54
983	41
984	44
985	56
986	46
987	51
988	49
989	30
990	54
991	58
992	38
993	48
994	50
995	48
996	39
997	45
998	38
999	49
1000	39
1001	51
1002	48
1003	54
1004	43
1005	52
1006	44
1007	30
1008	49
1009	49
1010	45
1011	51
1012	37
1013	38
1014	57
1015	61
1016	45
1017	42
1018	57
1019	44
1020	43
1021	60
1022	45
1023	45
