-0.080302152	2
-0.076465744	21
-0.072630157	17
-0.068795391	19
-0.064961446	24
-0.061128322	457
-0.057296019	3274
-0.053464538	4305
-0.049633877	5228
-0.045804037	6352
-0.041975019	7647
-0.038146821	9040
-0.034319445	10729
-0.03049289	13353
-0.026667155	15624
-0.022842242	18168
-0.01901815	21394
-0.015194879	25923
-0.011372429	27835
-0.007550801	27068
-0.003729993	25337
9.00E-05	23315
0.00390916	21115
0.007727504	19573
0.011545028	18059
0.01536173	17166
0.019177611	16798
0.022992672	16258
0.026806911	16319
0.030620329	16197
0.034432926	15889
0.038244702	15533
0.042055657	15123
0.04586579	15121
0.049675103	15009
0.053483595	14546
0.057291265	14304
0.061098115	13819
0.064904143	13492
0.068709351	13426
0.072513737	13004
0.076317302	12670
0.080120046	12425
0.083921969	12221
0.087723071	11813
0.091523352	11677
0.095322812	11318
0.099121451	11129
0.102919268	11131
0.106716265	10884
0.11051244	10673
0.114307795	10353
0.118102328	10352
0.12189604	10142
0.125688932	10190
0.129481002	9907
0.133272251	9666
0.137062679	9638
0.140852286	9276
0.144641072	9461
0.148429036	9082
0.15221618	8776
0.156002503	8924
0.159788004	8714
0.163572685	8621
0.167356544	8572
0.171139582	8490
0.174921799	8288
0.178703196	8414
0.182483771	8146
0.186263525	7876
0.190042458	7593
0.193820569	7564
0.19759786	7610
0.20137433	7445
0.205149979	7209
0.208924806	7146
0.212698813	7063
0.216471998	7002
0.220244362	6994
0.224015906	6797
0.227786628	6887
0.231556529	6661
0.235325609	6366
0.239093868	6515
0.242861306	6440
0.246627922	6306
0.250393718	6204
0.254158693	5863
0.257922846	6066
0.261686179	6055
0.26544869	5804
0.269210381	5813
0.27297125	5645
0.276731298	5759
0.280490525	5590
0.284248931	5796
0.288006516	5636
0.29176328	5435
0.295519223	5407
0.299274345	5314
0.303028645	5493
0.306782125	5262
0.310534784	5246
0.314286621	5190
0.318037637	4926
0.321787833	5035
0.325537207	4936
0.32928576	4732
0.333033492	4819
0.336780403	4665
0.340526493	4585
0.344271762	4587
0.34801621	4443
0.351759836	4290
0.355502642	4442
0.359244626	4166
0.36298579	4207
0.366726132	4209
0.370465654	4121
0.374204354	3991
0.377942233	3925
0.381679291	3988
0.385415528	4227
0.389150944	3999
0.392885539	4041
0.396619313	4109
0.400352265	3960
0.404084397	4117
0.407815707	3965
0.411546197	4217
0.415275865	4236
0.419004713	4213
0.422732739	4246
0.426459944	4381
0.430186328	4357
0.433911891	4387
0.437636633	4485
0.441360554	4529
0.445083654	4703
0.448805933	4646
0.45252739	4673
0.456248027	4827
0.459967842	4878
