0	23
1	213
2	207
3	397
4	3201
5	6800
6	8075
7	9112
8	10248
9	11761
10	13439
11	14867
12	16951
13	20407
14	26745
15	34598
16	40473
17	41503
18	39165
19	38269
20	39644
21	40496
22	40790
23	39402
24	37097
25	36102
26	34411
27	33330
28	32707
29	32181
30	31491
31	31046
32	30750
33	30656
34	30203
35	30042
36	29699
37	29479
38	29015
39	28740
40	28379
41	28478
42	27846
43	27241
44	26914
45	26910
46	26185
47	25447
48	25051
49	24967
50	24711
51	23896
52	23795
53	23377
54	23205
55	22641
56	22876
57	22461
58	22212
59	21953
60	22112
61	22217
62	22106
63	22187
64	22162
65	21992
66	21841
67	22009
68	21485
69	20667
70	20499
71	20033
72	19421
73	19374
74	18799
75	18982
76	18400
77	18464
78	17751
79	17657
80	17522
81	17373
82	17350
83	16896
84	16617
85	16724
86	16393
87	16407
88	16124
89	16083
90	15965
91	15935
92	15680
93	15595
94	15323
95	15511
96	15579
97	15559
98	15369
99	15511
100	15646
101	15765
102	15770
103	16018
104	15860
105	16041
106	15832
107	16040
108	16210
109	16416
110	16090
111	15967
112	16089
113	16332
114	16055
115	15955
116	16189
117	16168
118	16214
119	16337
120	16315
121	16588
122	16664
123	16730
124	16827
125	16683
126	16443
127	16407
128	16265
129	15838
130	15605
131	15400
132	15236
133	14882
134	14789
135	14447
136	14163
137	14319
138	13626
139	13477
140	13250
141	13037
142	12559
143	12251
144	11856
145	11872
146	11493
147	11517
148	11376
149	11351
150	11037
151	10951
152	11086
153	11118
154	11292
155	11296
156	11393
157	11567
158	11629
159	11890
160	12025
161	12138
162	12569
163	12675
164	12812
165	12903
166	13116
167	13184
168	13183
169	13049
170	12865
171	12571
172	12354
173	12035
174	11375
175	11131
176	10419
177	10171
178	9686
179	9230
180	8879
181	8468
182	8134
183	7824
184	7817
185	7760
186	7455
187	7189
188	7307
189	7248
190	7167
191	7102
192	7086
193	6927
194	7003
195	7152
196	7028
197	7091
198	7001
199	7107
200	6907
201	7118
202	7129
203	7024
204	6989
205	7008
206	7048
207	7107
208	6978
209	7088
210	6934
211	6988
212	6961
213	7082
214	7113
215	6865
216	6921
217	6710
218	6938
219	6726
220	6537
221	6485
222	6395
223	6378
224	6350
225	6284
226	6176
227	6097
228	6109
229	5809
230	5896
231	5792
232	5808
233	5761
234	5679
235	5778
236	5512
237	5395
238	5512
239	5507
240	5549
241	5268
242	5478
243	5424
244	5349
245	5470
246	5232
247	5200
248	5149
249	5133
250	5066
251	5028
252	5090
253	4895
254	4989
255	4813
256	4844
257	4726
258	4713
259	4687
260	4683
261	4708
262	4572
263	4515
264	4553
265	4555
266	4469
267	4343
268	4425
269	4405
270	4329
271	4374
272	4322
273	4434
274	4427
275	4371
276	4328
277	4232
278	4272
279	4257
280	4148
281	4114
282	4150
283	4058
284	4050
285	4056
286	4034
287	3972
288	3946
289	3857
290	3828
291	3795
292	3825
293	3800
294	3633
295	3656
296	3644
297	3649
298	3606
299	3647
300	3593
301	3567
302	3490
303	3509
304	3524
305	3492
306	3448
307	3496
308	3352
309	3466
310	3525
311	3345
312	3402
313	3307
314	3338
315	3419
316	3356
317	3311
318	3339
319	3274
320	3311
321	3273
322	3301
323	3311
324	3268
325	3219
326	3391
327	3247
328	3136
329	3291
330	3219
331	3216
332	3189
333	3161
334	3221
335	3263
336	3210
337	3115
338	3126
339	3115
340	3168
341	3146
342	3114
343	3052
344	2942
345	3135
346	3109
347	3103
348	3123
349	3056
350	3017
351	3006
352	3078
353	3110
354	3019
355	2917
356	3049
357	2988
358	2946
359	2942
360	2990
361	3080
362	2955
363	2942
364	2949
365	2936
366	3092
367	2923
368	2968
369	2913
370	2946
371	2837
372	2900
373	2873
374	2888
375	2827
376	2964
377	2927
378	2962
379	2832
380	2876
381	2953
382	2752
383	2854
384	2857
385	2863
386	2892
387	2886
388	2885
389	2947
390	2865
391	2838
392	2893
393	2874
394	2922
395	2797
396	2794
397	2757
398	2773
399	2826
400	2874
401	2876
402	2725
403	2810
404	2756
405	2778
406	2892
407	2775
408	2789
409	2810
410	2739
411	2749
412	2736
413	2673
414	2748
415	2703
416	2661
417	2662
418	2693
419	2694
420	2665
421	2578
422	2523
423	2593
424	2671
425	2540
426	2539
427	2593
428	2601
429	2578
430	2618
431	2591
432	2554
433	2490
434	2604
435	2593
436	2508
437	2555
438	2530
439	2553
440	2511
441	2484
442	2439
443	2501
444	2459
445	2511
446	2472
447	2505
448	2460
449	2482
450	2538
451	2492
452	2472
453	2438
454	2390
455	2398
456	2384
457	2406
458	2380
459	2539
460	2471
461	2429
462	2517
463	2413
464	2411
465	2487
466	2395
467	2448
468	2387
469	2467
470	2460
471	2366
472	2464
473	2418
474	2403
475	2304
476	2388
477	2395
478	2381
479	2344
480	2284
481	2384
482	2380
483	2407
484	2358
485	2389
486	2212
487	2335
488	2181
489	2313
490	2306
491	2264
492	2191
493	2278
494	2277
495	2168
496	2184
497	2198
498	2148
499	2194
500	2235
501	2249
502	2125
503	2153
504	2185
505	2213
506	2147
507	2135
508	2244
509	2117
510	2178
511	2086
512	2164
513	2158
514	2177
515	2108
516	2177
517	2142
518	2104
519	2126
520	2066
521	2178
522	2075
523	2112
524	2092
525	2106
526	2155
527	2003
528	2101
529	2169
530	2098
531	2072
532	2094
533	2064
534	2117
535	2115
536	2047
537	2173
538	2120
539	2125
540	2100
541	2124
542	2184
543	2164
544	2185
